CID,SMILES
7110073,COC(=O)C1=CC2=C(C=C1)N=C(S2)NC3=NC4=C(C=C(C=C4S3)F)F
16681811,C1=CC(=C[N+](=C1)CC(=O)C2=CC=C(C=C2)F)C(=O)N.[Br-]
973017,CC1=NC2=CC=CC=C2C(=O)N1C3=C(C=C(C=C3)Cl)[N+](=O)[O-]
2523234,CC1=CC(=C(C=C1)NC(=O)CCCC2=NC3=CC=CC=C3S2)O
4033684,CCCC(CCC(=O)NC1=CC(=CC=C1)[N+](=O)[O-])C(=O)O
3632466,CC1=CC(=CC(=C1)N=CC2=C(C3=C(N2)C=CC(=C3Cl)Br)O)C
2102682,CC1=CC=CC=C1NC(=O)C2=CC=C(C=C2)COC3=CC4=C(C=C3)C(=CC(=O)O4)C
16188206,C1CCC(C1)N2CCCC(C2)(CC3=CC=CC=C3)CO
5210680,CC(C(=O)NN)NC1=CC=C(C=C1)Cl
16190594,CC1=C(NC2=C1C=CC=C2Cl)CN3CCC(CC3)(CCOC4=CC=CC=C4)CO
739409,CC1=CC(=NO1)NC(=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-]
7066845,CC1=CC=C(C=C1)NC2=C(N=C3N2C(=CC=C3)C)C4=CC=CC=N4
3279901,CC1=CC(=C2C=C(C=CC2=N1)Br)SCC(C(=O)O)NC(=O)C
3154339,COC1=NN=C(C2=CC=CC=C21)C3=CC(=C(C=C3)N4CCOCC4)NC(=O)C5=CC=CC=C5
2772102,C1=CC=NC(=C1)NC2=C(C3=NON=C3C(=C2)Cl)[N+](=O)[O-]
776006,CC1=CC(=C(C=C1)O)C2=CC(=NN2)C3=CC(=CC=C3)F
1484369,CC(C)C(=O)NCC1=CC(=NO1)C2=CC=CC=C2
135418907,C1C(CC(=O)C(=C1O)C=NC2=CC=C(C=C2)Cl)C3=CC=CC=C3
2370579,CN1C(=C(C(=O)N(C1=O)C)C(=O)COC(=O)C2CCCC2)N
4421469,CCC(=NCC1=CC2=C(C=C1)OCO2)C3=C(N(C(=O)NC3=O)CC=C)O
2738297,C1CCC(CC1)(CC(=O)NCC2=CSC(=N2)C3=CC=CS3)CC(=O)O
53277,CC1C(OC2=C(C1=O)C(=C3C(=C2)C(=C(C=C3O)O)C4=C(C=C(C5=C(C6=C(C=C54)OC(C(C6=O)C)C)O)O)O)O)C
2344971,C1=COC(=C1)CNC(=O)COC(=O)CCC(=O)C2=CC=C(C=C2)F
16187639,C1CC1CC2=NOC(=N2)CN3CCC(C3)C4=CC(=CC=C4)Cl
135472730,CC/C(=C\1/C(=NCCC2=C(NC3=C2C=C(C=C3)C)C)CCCC1=O)/O
2429100,CC1=CC=C(C=C1)COC(=O)C2=NN(C(=O)C3=CC=CC=C32)C
46501876,CCCCC(=O)N/N=C(\C)/C=C/C1=CC=CC=C1F
9608542,CC(C)CC/C(=N/NC(=S)NCC1=CC=CC=C1)/C
9678829,CC/C(=N\NC(=O)C1CC1)/C2=CC(=CC=C2)Cl
135590912,CC1=CC(=[N+]2C(=N1)C(=C(N2)N)N=NC3=CC=CC=C3)C.[Cl-]
664943,CC1=C(C(=NN1)C2=C(C=C(C=C2)OCC(=C)C)O)C3=CC=CC=C3
4374555,CC1=C(C(=CC=C1)NC(=S)NC23CN4CN(C2)CN(C3)C4)C
2818896,CC(C)(C)C1=CC=C(C=C1)C2=CC(=NN2)N
2086991,CN1CCN(CC1)C(=O)/C(=C\2/N(C(=O)/C(=C\C3=CC=CS3)/S2)C4=CC=C(C=C4)OC)/C#N
1189521,CS(=O)(=O)C1=CC(=C(C=C1)S(=O)CC(=O)OCC2=CC=CC=C2)[N+](=O)[O-]
7197237,CC1=NN=C2N(C1=O)N=C(S2)SCC3=CC=C(C=C3)Br
5333431,CCOC1=C(C=C(C=C1)/C=N/N(C)C2=CC=CC=C2)OC
2831910,C1=CC=C2C(=C1)N=CN2C3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-]
2109651,CC1=CC(=C(N1C)C)C(=O)COC2=CC=CC=C2C(=O)N
1380424,CCN(CC)C1=CC=C(C=C1)NC2=C(C(=O)C3=CC=CC=C3C2=O)Cl
2392583,COC(=O)C1=C(SC2=C1CCC2)NC(=O)CSC3=NC=NC4=C3C=NN4
3823794,CCCCN1C(=C(C(=O)NC1=O)C(=NC(C)C2=CC=CC=C2)CC)O
7419,C1=CC(=CC(=C1)N)C(=O)O
5407434,CCOC1=CC=C(C=C1)N/C(=C/C(=O)C2=CC3=C(C=C2)OCCO3)/C
4968817,CC(=O)C(CC1=CC=CC=C1)NC(=O)CN2CCC3=CC=CC=C3C2
745996,CC(=O)OC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=O)O2
135433199,CCN(CC)C1=CC(=C(C=C1)/C=N/N=C(N)N)O
12006001,C1CCC(=CC1)CCNC(=O)C(=O)NCC(C2=CC=CO2)N3CCN(CC3)C4=CC=CC=C4
681823,CC1=CC=C(C=C1)S(=O)(=O)NCCC2=CNC3=C2C=C(C=C3)OC
1517328,C1CCC(CC1)NC2=CC=CC=C2N
7207445,C1=CC=NC(=C1)C2=NN=C(C=C2)SCC(=O)C3=CC=C(C=C3)F
16746405,C[C@@H]1CC=C[C@H]2[C@H]1C(=O)N([C@H]2C3=C(C4=CC=CC=C4C=C3)Br)CC5=CC=CC=C5
2415230,C1CCC2=NN=C(N2CC1)COC3=CC=C(C=C3)C#N
1474461,C1=CC=C(C(=C1)C(=O)OCN2C(=O)C(=C(C=N2)Cl)Cl)Cl
750480,C1=CC=C(C(=C1)N)N2C(=C(C3=NC4=CC=CC=C4N=C32)C#N)N
3964071,CCN(CCO)C(=S)NC1=C(C=CC(=C1)S(=O)(=O)N(C)C)C
135641173,C1=CC=C(C=C1)C(=O)N/N=C/2\NC(=O)C(S2)(CO)CO
3775737,CC1(CC2=C(C=NN2C3=CC=CC=C3)C4=C1C5=CC=CC=C5N4CC(CBr)O)C
2409706,CCCCN1C(=O)C2=C(C1=O)C=C(C=C2)C(=O)NCCN3C(=O)/C(=C/C4=CN=CC=C4)/SC3=O
1247475,CC1=CC=C(S1)C(=O)NCCC2=CC=C(C=C2)F
16746049,COC1=CC=CC(=C1)C(=O)NC2=NC3=C(S2)C=CC4=C3C(=NO4)C5=CC=CC=C5[N+](=O)[O-]
135472220,CSC1=NC2=C(C(CC(=O)N2)C3=CC(=CC=C3)Cl)C(=O)N1
1377935,CC1=CC(=C(C(=C1)C)C(=O)C2=CC=C(C=C2)C(=O)N(C(C)C)C(C)C)C
2576978,CC1=CSC(=N1)NC(=O)C2=CC(=O)NC3=CC=CC=C32
2816449,C1C2=C(C3=CC=CC=C3O1)NC(=O)C(=C2C4=CN=CC=C4)C#N
900724,CN(C)C1=CC=C(C=C1)NC(=O)C2=NSN=C2
691567,CC1=C(N=CC=C1)NC(=O)C2=CC3=CC=CC=C3OC2=O
1921349,C1=CC=C(C=C1)C2=CSC3=NC(=O)/C(=C/C4=CC=C(O4)C5=CC=C(C=C5)C(=O)O)/C(=N)N23
854897,C1=COC(=C1)CNC2=C(N=C(O2)C3=CC=C(C=C3)F)C#N
5155349,C1COCCN1CC2=CC=C(C=C2)NC(=S)NC3=CC=CC=C3F
934801,C1=CC=C(C=C1)C2=CC(=NN2)NC(=S)NCC3=CC=CO3
441276,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
2417558,C1=CC(=C(N=C1)Cl)C(=O)OCC(=O)NCC2=CC=CS2
16192812,C1CN=C2N(C1)C3=CC=CC=C3N2CCCl.Cl
5110999,CC1(CC2(CCCN(C2)C(=S)NC3=CC=CC=C3)CCO1)C
1279155,CC1=CC(=CC=C1)OC2=CC(=CC3=C2C(=O)NC4=CC=CC=C4O3)[N+](=O)[O-]
2813498,CN(C)C1=CC=C(C=C1)NC(=O)NC2=CSC3=CC=CC=C32
2958074,CC1=CC(=C(C=C1)OC)NC(=S)NC(C)C2=CC(=C(C=C2)OC)OC
2806294,C1=CC(=CC(=C1)Cl)NC(=O)NC2=CSC(=C2)[N+](=O)[O-]
2974347,CCNC1=C(C=CC(=C1)N2CCN(CC2)C)[N+](=O)[O-]
2848948,CC(=O)NC1=CC(=C(C=C1)NC(=O)C)NC2C(C(C(CO2)O)O)O
9637102,C/C(=N\NC(=O)CNC(=O)C1=CC2=C(C=C1)OCCO2)/C3=CC=CO3
1945591,C1=CC=C(C=C1)NC(=O)NC2=NN=C(S2)CSCC3=CC=CC=C3Cl
2805010,CC1=C(N=NN1C2=CC=CC(=C2)C#C)C(=O)C
6622683,CCC1=CC=C(C=C1)CNC(=O)C2=CC3=C(O2)C4=CC=CC=C4N=C3C
1346847,CC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)CCCC(=O)NC3=CC=C(C=C3)O
2303849,COC1=CC=CC=C1N2CCN(CC2)CC3=C4C=CC=NC4=C(C=C3)O
722098,COC1=CC=C(C=C1)C(=O)N2CCN(CC2)C3=CC=CC=C3OC
3945141,C=CCOC1=CC2=C(C=C1)C3=C(C2=NO)C=C(C=C3)OCC=C
5307405,C1CN(CC2=CC=CC=C21)C(=O)C3=NOC(=C3)C4=CC=CC=C4O
690946,CC1=CC(=NC(=C1C#N)SCCN2CCOCC2)C(F)(F)F
12004519,CC(=O)OCCNC1=C(C2=NON=C2C(=C1)SC3=NC4=CC=CC=C4N3)[N+](=O)[O-]
903491,C1=CC=C(C(=C1)OCC2=CC=C(O2)C(=O)NC3=NC=CS3)Cl
736374,C1=CC=C(C=C1)N2N=C3C=C(C(=CC3=N2)Cl)N
2738172,CC1=C(C(=NO1)C2=CC=CC=C2)CNS(=O)(=O)C3=C(C=C(C=C3)F)F
5307462,C1CCC2=NN(C=C2C1)CC(=O)NC3CCN(CC3)CC4=CC=CC=C4
2999870,CN1C=CC=C1C(=O)OCC2=CC(=CC3=C2OCOC3)Cl
1289402,CC(=O)C1=CC2=C(C=C1NC(=O)CN3CCN(CC3)C4=CC=C(C=C4)F)OCO2
6517666,C\1CC2=C(/C1=C/C3=CC=C(C=C3)F)OC(=C(C2C4=CC=C(C=C4)F)C#N)N
4248226,CC(C)CCNC(=O)C1C2C=CC3(C1C(=O)N(C3)CC4=CC=CC=C4Cl)O2
16194303,COC1=CC=CC(=C1)N2C(=O)C3=C(CCS3)N=C2SCC4=CC=CC=N4
4542983,C1=CC=C(C=C1)CNC2=NC(=NC(=C2[N+](=O)[O-])N)NC3=CC=CC=C3F
3412464,CC1=CC=C(C=C1)C2CCN(C2)C(=O)NC3=CC=C(C=C3)F
4803459,CC(C(=O)NC1=CC=CC=C1C2=CC=CC=C2)SC3=NNC(=N3)N
692041,COC1=C(C=CC(=C1)SC)C(=O)NC2=NC=C(C=C2)Cl
4525295,COCCN1C2=C(C=C(C=C2)S(=O)(=O)N)SC1=NC(=O)C3=C(C4=CC=CC=C4S3)Cl
711933,CC1(CC2=CC=CC=C2C(=N1)CSC3=CC=CC=C3C(=O)O)C
16188868,C1CCN(CC1)CCCSC2=CC=C(C=C2)Cl.C(=O)(C(=O)O)O
828003,CC1=CC2=NC(=CN2C=C1)C3=CC=C(C=C3)OC
6865395,C1C(=O)N(/C(=N\N=C\C2=CC=CC=C2)/S1)CC3=CC=CO3
2799865,CC1=CC(=O)OC2=C1C(=NN2C3=CC=CC=C3)C(F)(F)F
1132616,C1=CC=C(C=C1)C2=NN=C(O2)SCC(=O)OC3=CC=C(C=C3)Br
3091264,C1=CC=C(C=C1)COC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC2=CC(=CC=C2)Cl
4085426,C1CC(OC1)CNC(=O)C2=CC3=C(C=C2)C(=O)N(C(=S)N3)CC4=CC(=CC=C4)Br
2402633,C1CC2=C(C1)SC3=C2C(=NC(=N3)CN4CCOCC4)Cl
2850126,CC(C(=O)C1=C(C=CC(=C1)Br)O)SC(=S)N(C)C
1855852,C=CCSC1=NC2=C(C=NN2C3=CC=CC=C3)C(=O)N1N
651078,CCC1=CC2=C(C=C1)NC(=O)C(=C2)CN(CC3=CC=CC=C3OC)CC4=NN=NN4CC5=CC=CO5
4967773,CC(=O)C1=CC=C(C=C1)NC(=S)N2CCCC(C2)C(F)(F)F
2387252,CC1=CC(=NC(=N1)N2C=C(C=N2)C(=O)C3=C(C=CC(=C3)F)O)C
1424316,CC1=CC2=C(C=C1)NC(=O)C(=C2)CN(C(=O)C3=CC(=CC=C3)[N+](=O)[O-])C(C)(C)C
3236319,CCN(CC)CCNC(=O)CN1C(=O)C=CC(=N1)C2=CC=C(C=C2)C
756095,C1CC2=C(C1)SC3=C2C(=O)N(C4=NNC(=S)N34)C5=CC=CC=C5
5703653,C/C=C/C(=O)NC1=CN=C(C=C1)N2CCN(CC2)C3=NC=C(C=C3)C(F)(F)F
3822448,C1CCN(C1)C2=C(C(=CC=C2)F)C=O
6602929,CC1=CC(=C(N1CCC2=CC=CC=C2)C)C3=CSC(=N3)N.Cl
2742988,CC1=C(C(=C(O1)C)S(=O)(=O)NC2=CC=CC=C2)C(=O)OC
16193145,CCN\1C2=C(C=C(C=C2)C)S/C1=C\C3=[N+](C4=C(C=C3)C=C(C=C4)C)CC.[I-]
917094,CC1=NC2=NNC(=C2C3=C1CCCC3)N
971017,CC(C)CNC(=S)NC1=CC=C(C=C1)N(C)C(=O)C
2738836,C1=CC(=CC(=C1)Cl)NC(=O)NCC2=CSC(=N2)C3=CC=CS3
135456329,C1=CC=C(C=C1)C2=NN3C(=CC(=O)NC3=N2)NC(=O)C4=CC=C(C=C4)Cl
3782880,CC1=NC(=C(N1)[N+](=O)[O-])SCCO
76659,COC1=CC2=C(C=C1)C=CN2
754221,C1CN(CCC1N2CCN(CC2)C3=CC=CC=C3)C(=O)C4=CC=CO4
2360283,COC1=C(C=C(C(=C1)C(=O)OCC(=O)NCC2=CC=CC=C2)NC(=O)C3=CC=CS3)OC
2742397,CCOC(=O)CC1=NN(C(=O)C2=CC=CC=C21)CC3=NC(=CS3)C4=CC=C(C=C4)C
2112404,C1CC(=NC1)NC2=CC=C(C=C2)C(F)(F)F
930702,CC1=CC=C(C=C1)C(=O)N2C(=C(C(=N2)C#N)C#N)N
2816496,CC1=NN(C(=C1)NC(=O)CSC2=NC3=CC=CC=C3N2)C4=CC=CC=C4
3332172,CN1C(=O)C(=C(C(=N1)[N+](=O)[O-])C(C#N)C2=CC=CC=N2)Cl
667467,CN(C)CC/C=C\1/C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
5308657,CC1=C(N=C(O1)C2=CC=C(C=C2)OC)CS(=O)(=O)CC(=O)NC3=CC=C(C=C3)Cl
3629261,C1CC(OC1)CN2C(=O)C3=C(C2=O)C=C(C=C3)OC4=CC=CC(=C4)N
995141,CC1=CC(=C(C=C1)C)NC(=O)CN2C(=NC(=N2)C3=CC=CC=C3)C4=CC=CC=C4
3111056,CCCCCCCCCCCC(=O)NC(C(C1=CC(=CC=C1)[N+](=O)[O-])O)C(=O)OCC
3245615,CC1C(=O)N2C(C(=C(N=C2S1)C)C(=O)OCC(C)C)C3=CC(=CC=C3)F
3778914,CS(=O)(=O)N1C(CC(=N1)C2=CC=CO2)C3=CC=CC=C3Cl
4898345,CC1=CC2=C(C(C(=C(O2)N)C(=O)OC)C3=CC(=C(C=C3)Cl)Cl)C(=O)N1CC4CCCO4
2768758,CCCNC(=O)C1=C(SN=N1)S(=O)C2=CC=C(C=C2)Cl
2489666,COC(=O)CNC(=O)COC(=O)/C=C/C1=CC=CC=C1[N+](=O)[O-]
16193173,CCOC(=O)C[N+]1(CCN(CC1)C(=O)C)C.[Br-]
2158147,CC1=C(C2=C(N1)C=CC(=C2)OC)CCN(CC3=CC=CS3)C(=S)NC4=CC=CC=C4
2052763,C1=CSC(=C1)CNC2=NC(=CC(=N2)C(F)(F)F)C3=CC=C(C=C3)F
5070262,CC(C)(C)C(=O)NC1CCSC1=O
257499,C1CCN(C1)C(=S)SCC(=O)O
2150683,CC1=C(C=CC2=C1N=C(S2)NC(=O)C)Cl
2583514,C1=CC=C2C(=C1)C=C(O2)C(=O)NC3=NC4=CC=CC=C4N3
2261752,COC(=O)C1=CC(=CC(=C1)C(=O)NC2=NC=C(C=C2)Cl)[N+](=O)[O-]
6411152,CC1(C2CCC1(C3=C2N=NC(=N3)SCC4=CC=C(C=C4)Cl)C)C
725117,CC(C)C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=N2
449215,C1[C@@H](C(=O)NO1)N
135497928,CC1=NN(C(=C1)C2=CC=CC=C2)C3=NC=NC(=C3)N/N=C/C4=C(C(=CC=C4)OC)O
2824418,C1CCC2=C(C(C1)OC(=O)NC3=CC(=CC=C3)Cl)N=CC=C2
3845247,CC1=CC=C(C=C1)N2C(=NN(C2=O)CC3=CC=C(C=C3)[N+](=O)[O-])C
2137463,C1=CC=C2C(=C1)C(=NC3=C(N=NN23)C4=CC(=CC=C4)F)Cl
873297,CC1=CC=C(O1)/C=C\2/C(=O)NC(=O)N(C2=O)CC3=CC=C(C=C3)F
2804933,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N=C(N)N3CCCC3
5332871,CC1(CCCCC1=O)/[N+](=C/C2=CC=C(C=C2)F)/[O-]
2778109,CCOC(=O)C1=C(NC(=O)NC1C)CBr
2407366,C1=CC(=CC=C1F)SCC(=O)N
4599302,C1=CC=C(C=C1)NC(=S)NC(CCC(=O)N)C(=O)O
893266,CNC(=S)NC1=CC=CC(=C1)C(=O)O
1870954,CCCOC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=C(C=C2)OC
768388,C1COC2=C(O1)C=CC(=C2)N=NC3=C(NC(=S)NC3=O)O
1382009,CN1C=C(C2=C1C=CC(=C2)F)C=O
2729690,CC1=C(C(C(=C(N1)C)C#N)C2=CC=C(C=C2)O)C#N
2020010,COC1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)N3CCCCC3
903,CC(=O)NCCC1=CNC2=C1C=C(C=C2)O
608986,CC1=NC2=CC=CC=C2C(=N1)SCCOC3=CC=C(C=C3)OC
6242497,CC(C)(C)OC(=O)C(C)(C)O/N=C(/C1=CSC(=N1)N)\C(=O)O
2084043,CCN1CCC2=C(C1)SC(=N2)N
2245281,C1=CC=C2C(=C1)C3=CC=CC=C3C2=NNC(=O)COC4=C(C=C(C=C4)Cl)Cl
3209775,CCC(C1=NN=NN1CC2=CC=C(C=C2)F)N3CCN(CC3)C
2735289,CC(C)(C)C1=CC=C(C=C1)OC2=NC=C(C=C2)N
3928083,CCC(C)N1C(=CC(=C1C)C(=O)N)C
9550948,CC1CC(CN(C1)C(=O)C2=CC3=C(C=C2)SCCN3CC4=CC=CC=C4)C
681229,CSC1=C(C=C2CCCC2=N1)C#N
5053574,COC1=C(C(=CC=C1)OC)CNC(=O)CCSCC2=CC=CC=C2F
2856395,CC1(CC(NC2=CC=CC=C2N1)C3=C(C=C(C=C3)OC)OC)C4=C(C=C(C=C4)OC)OC
2816518,CC(=O)COC1=C(C(=C2CCC3=CC=CC=C3C2=N1)C4=CC=CO4)C#N
76250,CC1=NC2=C(S1)C=C(C=C2)[N+](=O)[O-]
3230486,CC(=O)OC(C1=CC=C(C=C1)C(F)(F)F)C(=O)NC2CCCCC2
3147017,C1CCC2=NN(C(C2C1)(C(F)(F)F)O)C(=O)C3CC3
2864686,CCC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=C(C=C3)F)C4=CC=C(C=C4)S(=O)(=O)N
1508345,C1CCC2=NC3=NC(=NC(=C3C=C2C1)N)SCC4=CC=C(C=C4)Cl
15992220,CC(=O)N/C(=N/C1=NC(=O)C2=CC=CC=C2S1)/N
6903041,C1=CC=C(C=C1)/C=C/C=N/NC2=C(C=C(C=C2)F)F
726887,COC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)[N+](=O)[O-]
2447912,C1=CC=C(C(=C1)NC(=O)COC(=O)C2=CNC(=O)NC2=O)F
2089985,CCN1C(=O)C(=C(N(C1=O)CC2=CC=CC=C2)N)C(=O)CN3CCCC4=CC=CC=C43
135454363,CC1=NN(C(=C1/C=N/NC2=NN=CC(=O)N2)Cl)C3=CC=CC=C3
9583467,CC1=C(C(=NN1C(C)(C)C)C)/C=N/OC(=O)NC2=CC=C(C=C2)Cl
135412161,CC1=NNC(=O)N=C1N/N=C/C2=CC(=C(C=C2)O)OC
742145,CC1=CC2=C(C=C1)NC(=O)C(=C2C3=CC=CC=C3)N4CCOCC4
1250441,COC(=O)C1=CC(=C(C=C1)N2CCCCC2)N
6876760,CCC1=NNC(=S)N1/N=C/C2=CC(=C(C(=C2)Br)OCC=C)Br
914740,C1CC2=CC=CC=C2N(C1)C(=S)N
9549472,CC\1(C2=CC=CC=C2N(/C1=C\C=C\C3=[N+](C4=C(C3(C)C)C5=CC=CC=C5C=C4)C)C)C.[O-]Cl(=O)(=O)=O
682221,CC(C)OC(=O)CNC1=NNC(=S)NC1=O
3221249,CC1=CC(=C(C=C1)C)NC(=O)C2CCCN2C(=O)NC3CCCCC3
2818301,CC1=C(C(C(=C(N1)C)C#N)C2=C(C=C(C=C2OC)OC)C(=O)O)C#N
2775269,C1COC2=C(O1)C=C3C(=C2)NC(=S)N3
3157030,C1CCC2=C(C1)C(=CS2)C3=NC(=S)NN3
135455157,C1=CC=C(C=C1)NC(=O)CC2C(=O)N/C(=N\N=C\C3=CC=CO3)/S2
2777692,C1=CC(=CC(=C1)C(F)(F)F)C2=CC=NC3=C(C=NN23)C(=O)N
893238,COC1=CC(=C(C=C1)C2=NC(=NO2)C3=CC=CC=C3)OC
2553947,CCOC(=O)C1=C(NC(=C1C)C(=O)OCCOC2=CC=CC=C2C)C
3482053,CCC(C)N(C)C1CCN(CC1)C(=S)NC2=CC(=CC=C2)SC
6886340,C1=CC(=CN=C1)C(=O)N/N=C/C=C\C2=CC=C(C=C2)[N+](=O)[O-]
1050350,C1=CC=C(C=C1)C2=CC(=NC3=CC(=NN23)C(=O)NC4=CC(=CC=C4)O)C5=CC=CC=C5
1486637,CN1C(=O)C=C(N=C1SCC2=CC(=CC=C2)Cl)C(F)(F)F
2732783,COC1=CC=CC=C1NC2=NC(CS2)(CO)CO
2416106,CC(C)(C)NC(=O)NC(=O)COC(=O)C1=CC=C(C=C1)OC(F)(F)F
2841850,C1CCCN(CC1)CC(COC2=CC=CC=C2)O
2740944,CC1=CC(=NN1C2=C(C=CC=N2)[N+](=O)[O-])C
3598848,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)NC2=NC(=CS2)C3=CN=CC=C3
3223951,CCCNC(=S)N1CCCC(C1)C2=NC3=CC=CC=C3N2
9583770,C1=CC=C(C=C1)/C=N/NC(=O)C2=C(N(N=C2)C3=CC=CC=C3)N
6509749,CCOC(=O)/C=C\1/N(C(=O)/C(=C/C2=CC3=C(C=C2)OCCO3)/S1)CC(=O)NCC4CCCO4
3032310,C1C2=CC=CC=C2NC1=S
2809353,C1CC2CC1CC2NC(=S)NCCC3=CC=CC=N3
1318439,CCC(=O)N1CCN(CC1)C2=C(C3=C(CCCC3)C(=N2)C4=CC=CC=C4)C#N
2819052,C1CSC(S1)C2=CC=C(C=C2)NC(=O)CSC3=CC=C(C=C3)Cl
893971,CC1=C(C=CC(=C1)S(=O)(=O)NC2=CC3=CC=CC=C3C=C2)OC
9627014,C/C(=N\NC1=CC=CC=N1)/C2=CC=C(C=C2)OC(F)F
3280573,COC1=CC=C(C=C1)C2=C(C=NN2)N=NC3=CC=CC=C3
4314823,CC1=CC=C(C=C1)N2C(C(C2=O)CN3CCCCC3)C4=CC=CC=C4
1289331,C1=CC=C(C=C1)OC2=CC=CC=C2NC(=S)NC3=C(C=C(C=C3)Cl)Cl
2188292,CC1=CC=C(O1)/C=C/2\C(=O)NC(=O)N(C2=O)CC3=CC=CC=C3Cl
2101690,CC(C)(C)NC(=O)NC(=O)CN1CCCC2=CC=CC=C21
9566988,C/C(=N\N=C(/N)\SC1CC(=O)N(C1=O)C2=CC=C(C=C2)Br)/C3=CC=CS3
878432,CCC1=CC=C(C=C1)OCC2=NN=C(S2)NC(=O)C3=CC=CS3
2565406,CSCCCNC(=S)NC1=CC=C(C=C1)N2CCOCC2
2737853,COC1=CC=C(C=C1)CN2CN(C(=S)SC2)CC3=CC=C(C=C3)OC
2090615,C1=COC(=C1)CNC(=O)C2=CN=C(C=C2)Cl
4425951,CC(=O)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N
703759,CC1=NN(C(=O)C2=CC=CC=C12)C3=NC4=CC=CC=C4N3
448222,CCNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O
6620326,CC(C)CN(CC(C)C)C1=NN=C(S1)NC(=O)CN2C3=CC=CC=C3OC2=O
4385657,CC(C(=O)N1CCN=C1SCC2=CC=CC=C2F)OC3=CC=CC=C3
135401357,CC1=CC(=CC=C1)/C=C\C2=NC3=CC=CC=C3C(=O)N2
665471,CC1(CC2=NC(=NC=C2C(=O)C1)N3CCN(CC3)C4=CC=CC=C4)C
3662061,CCCNC(=O)C1=CC2=C(C=C1)N(C=N2)C3=CC(=CC(=C3)C)C
9697685,CC1=NC(=C(N1)[N+](=O)[O-])SCC(=O)N/N=C(\C)/C2=CC=C(C=C2)F
2374706,COC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=CC=C3NS(=O)(=O)C4=CC(=C(C=C4)F)F
2789933,CC1=CC(=C(C=C1)OCC(=O)NCC2CCCO2)C
16409969,C/C(=N\NC(=O)CC1C(=O)NNC(=N1)CC2=CC=CC=C2)/C3=C(C=C(C=C3)Cl)Cl
3851827,CN1C2=C(C(NC1=O)C3=CC=C(C=C3)O)C(=O)N(C2)C4=CC=CC=C4
5902978,CC(C)(C)C(=O)O/N=C(/C1=CC=C(S1)[N+](=O)[O-])\N
1508964,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)NCCN3C=CC=C3
16194255,CC1CN(CCN1C2=CC=CC(=C2)C)C(=S)NC3=CC4=C(C=C3)N=C(C=C4C)N5CCOCC5
4654931,C1CS(=O)(=O)CC1NC2=C(C(=O)C3=CC=CC=C3C2=O)NC(=O)C4=CC=CC=C4
666091,CC1=CC(=NC(=N1)NC2=NNC(=N2)COC3=CC=C(C=C3)Cl)C
1481964,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC3=C2C=NN3
4968583,CCN=C1N(C(=C(S1)C(=O)NC2=CC=CC=C2)C)CC
16192642,CCN1C(=NC2=C1C=CC(=C2)N)C.Cl
2103384,C1=CSC(=C1)CNC(=O)C2=CC(=C(N=C2)Cl)Cl
160782,CCOC(=O)C1=CC(=O)NC2=CC=CC=C21
16188288,CC1=C(N=C(O1)C2=COC=C2)CN(CC3CCC(=O)N3)C(C)C
135490425,CC1=CC(=CC=C1)NC(=S)N/N=C/C2=CNC3=CC=CC=C32
2814251,CCOC(=O)C1=NN(C(=O)C2=C(SC=C21)NC(=O)C)C3=CC=CC=C3
977965,CCS(=O)(=O)N1CCC(CC1)C(=O)NC2=CC=CC(=C2)C(=O)C
1965778,CN1C2=C(C=C(C=C2)S(=O)(=O)N3CCC4=CC=CC=C43)OC1=O
1480456,C1=CC=C2C(=C1)C(=NNC2=O)CC3=C(C=C(C=C3)Cl)Cl
6881649,C1=CC=C(C(=C1)C(=O)NCC(=O)N/N=C/C2=CN=CC=C2)Cl
2973686,CCOC(=O)C1=C(NC(=O)NC1C2=C(C=CC(=C2)C)C)CN3C=NC4=CC=CC=C43
